,Glottocode,label_,outlier_prob,cluster_prob
263,lund1266,9,0.0,1.0
264,luva1239,9,0.0,1.0
265,luxe1241,15,0.0,1.0
266,maan1238,4,0.0,1.0
267,maba1278,15,0.0,1.0
268,mace1250,13,0.0,1.0
269,maee1241,3,0.0,1.0
270,magu1243,3,0.0,1.0
271,maib1239,-1,0.10918253079507274,0.0
272,mait1250,13,0.0,1.0
273,mako1251,4,0.0,1.0
274,mala1479,3,0.0,1.0
275,mala1533,15,0.0,1.0
276,male1293,-1,0.40957446808510634,0.0
277,mang1401,15,0.0,1.0
278,mang1402,14,0.0,1.0
279,mang1405,9,0.0,1.0
280,mani1235,5,0.0,1.0
281,mans1258,15,0.0,1.0
282,maor1246,4,0.0,1.0
283,mara1378,-1,0.3439716312056737,0.0
284,mari1426a,11,0.0,1.0
285,mari1426c,10,0.0,1.0
286,mari1426d,10,0.0,1.0
287,mari1426e,10,0.0,1.0
288,mari1426f,2,0.0,1.0
289,mari1426g,2,,0.0
290,mari1426h,10,0.0,1.0
291,mari1426i,2,0.0,1.0
292,marq1246,11,0.0,1.0
293,mars1254,-1,0.1395348837209302,0.0
294,mart1256,-1,0.4632495164410057,0.0
295,marw1260,13,0.0,1.0
296,masa1299,-1,0.781217750257998,0.0
297,mash1270,15,0.0,1.0
298,matu1261,12,0.0,1.0
299,mele1250,3,0.0,1.0
300,meno1252,7,0.0,1.0
301,meri1244,14,,0.0
302,mesc1238,12,0.0,1.0
303,mesk1242,8,0.0,1.0
304,meya1236,0,0.0,1.0
305,miam1252,7,0.0,1.0
306,midd1317,15,0.0,1.0
307,midd1343,-1,0.0026455026455026362,0.0
308,mikm1235,7,0.0,1.0
309,mina1268,10,0.0,1.0
310,mini1251,-1,0.8,0.0
311,moco1246,15,0.0,1.0
312,mode1248,15,0.0,1.0
313,moha1258,2,0.0,1.0
314,mohe1244,-1,0.30023640661938533,0.0
315,mokp1239,5,0.0,1.0
316,mong1331,12,0.0,1.0
317,mong1338,0,0.0,1.0
318,mori1268,3,0.0,1.0
319,moro1287,3,0.0,1.0
320,mota1237,12,,0.0
321,motl1237,6,0.0,1.0
322,motu1246,6,0.0,1.0
323,movi1243,3,0.0,1.0
324,mudb1240,12,,0.0
325,muna1247,3,0.0,1.0
326,muns1251,2,,0.0
327,murr1258,11,0.0,1.0
328,muss1246,11,0.0,1.0
329,myen1241,15,0.0,1.0
330,nage1237,0,0.0,1.0
331,naka1262,11,0.0,1.0
332,nama1266,-1,0.19999999999999998,0.0
333,nama1268,3,0.0,1.0
334,namb1293,-1,0.08304093567251464,0.0
335,nene1249,15,0.0,1.0
336,nenn1238,-1,0.08304093567251464,0.0
337,nenn1238a,-1,0.08304093567251464,0.0
338,nepa1254,-1,0.6063829787234042,0.0
339,nets1241,6,0.0,1.0
340,ngaa1240,14,,0.0
341,ngal1292,1,0.0,1.0
342,ngam1265,-1,0.0026455026455026362,0.0
343,ngar1235,9,0.0,1.0
344,ngar1287,12,,0.0
345,ngul1246,9,0.0,1.0
346,ngun1274,5,0.0,1.0
347,nhan1238,15,0.0,1.0
348,nina1238,15,0.0,1.0
349,noga1249,15,0.0,1.0
350,nort1551,6,0.0,1.0
351,nort2641,13,0.0,1.0
352,nort2702,13,0.0,1.0
353,nort2836,5,0.0,1.0
354,nort2938,4,0.0,1.0
355,nort2942,15,0.0,1.0
356,nort2944,4,0.0,1.0
357,nort2952,4,0.0,1.0
358,nort2961,-1,0.6063829787234042,0.0
359,nort2966,-1,0.3439716312056737,0.0
360,nort2972,15,0.0,1.0
361,norw1259,15,0.0,1.0
362,nucl1235,13,0.0,1.0
363,nucl1301,4,0.0,1.0
364,nucl1305,7,0.0,1.0
365,nucl1310,15,0.0,1.0
366,nucl1460,3,0.0,1.0
367,nucl1643,15,0.0,1.0
368,nucl1649,4,0.0,1.0
369,nucl1653,8,0.0,1.0
370,numb1247,7,0.0,1.0
371,nyak1260,4,0.0,1.0
372,nyam1271,14,,0.0
373,nyan1301,14,,0.0
374,nyor1246,9,0.0,1.0
375,nyul1247,4,0.0,1.0
376,oduu1239,15,0.0,1.0
377,ojib1241,-1,0.1143617021276595,0.0
378,olda1245,15,0.0,1.0
379,olde1238,15,0.0,1.0
380,oldi1245,-1,0.0026455026455026362,0.0
381,oldn1244,15,0.0,1.0
382,omah1247,-1,0.5079787234042553,0.0
383,onaa1245,15,0.0,1.0
384,onei1249,2,0.0,1.0
385,onon1246,7,0.0,1.0
386,onto1237,10,0.0,1.0
387,oriy1255,13,0.0,1.0
388,osag1243,7,0.19999999999999996,1.0
389,osse1243,12,,0.0
390,otoo1241,7,0.0,1.0
391,otta1242,-1,0.05376344086021501,0.0
392,paam1238,3,0.0,1.0
393,paic1239,11,0.0,1.0
394,paiw1248,0,0.0,1.0
395,pamp1243,15,0.0,1.0
396,panj1256,13,0.0,1.0
397,para1311,13,0.0,1.0
398,pash1269,13,0.0,1.0
399,pata1260,15,0.0,1.0
400,pawn1254,10,0.0,1.0
401,pend1242,3,0.0,1.0
402,penr1237,15,0.0,1.0
403,peor1238,8,0.0,1.0
404,phen1239,3,0.0,1.0
405,pieg1239,-1,0.5079787234042553,0.0
406,pila1245,15,0.0,1.0
407,pile1238,-1,0.12841945288753787,0.0
408,pitj1243,14,,0.0
409,pitt1247,9,0.0,1.0
410,plai1258,-1,0.5079787234042553,0.0
411,pohn1238a,0,0.0,1.0
412,poli1260,13,0.0,1.0
413,ponc1241,7,0.0,1.0
414,port1283,15,0.0,1.0
415,pota1247,-1,0.05376344086021501,0.0
416,puin1248,15,0.0,1.0
417,puka1242,14,,0.0
418,pulu1242,12,,0.0
419,pume1238,15,0.0,1.0
420,pwoo1239,-1,0.4978354978354979,0.0
421,rade1240,9,0.0,1.0
422,raka1237,4,0.0,1.0
423,rapa1244,14,,0.0
424,rapa1245,14,0.0,1.0
425,raro1241,14,0.0,1.0
426,rata1245,3,0.0,1.0
427,reja1240,3,0.0,1.0
428,roma1327,15,0.0,1.0
429,roto1249,15,0.0,1.0
430,rotu1241,14,0.0,1.0
431,rovi1238,15,0.0,1.0
432,rund1242,-1,0.00621118012422358,0.0
433,russ1263,15,0.0,1.0
434,russ1263a,15,0.0,1.0
435,saaa1241,-1,0.15653495440729479,0.0
436,saba1263,3,0.0,1.0
437,sang1321,2,0.0,1.0
438,sang1330,7,0.0,1.0
439,sang1331,4,0.0,1.0
440,sans1269,13,0.0,1.0
441,sans1272,3,0.0,1.0
442,sara1326,3,0.0,1.0
443,sata1237,3,0.0,1.0
444,sate1242,12,0.0,1.0
445,sawa1247,15,0.0,1.0
446,seke1241,3,0.0,1.0
447,selk1253,4,0.0,1.0
448,sene1264,7,0.0,1.0
449,serb1264,13,0.0,1.0
450,serr1255,-1,0.2689969604863221,0.0
451,sgaw1245,15,0.0,1.0
452,shan1293,13,0.0,1.0
453,shas1239,-1,0.21276595744680846,0.0
454,shaw1249,7,0.19047619047619052,0.8095238095238094
455,sher1255,14,0.0,1.0
456,shii1238,-1,0.8140350877192982,0.0
457,shin1265,4,0.0,1.0
458,ship1254,3,0.0,1.0
459,siee1239,-1,0.8,0.0
460,sika1261,0,0.0,1.0
461,sind1272,13,0.0,1.0
462,sinh1246,-1,0.28122109158186864,0.0
463,sini1245,-1,0.6063829787234042,0.0
464,slav1253,-1,0.3439716312056737,0.0
465,slov1268,15,0.0,1.0
466,slov1269,15,0.0,1.0
467,soga1242,5,,0.0
468,soge1235,7,0.0,1.0
469,sout1528,13,0.0,1.0
470,sout2865,10,0.0,1.0
471,sout2866,14,,0.0
472,sout2959,-1,0.015957446808510564,0.0
473,sout2976,-1,0.21276595744680846,0.0
474,spok1245,-1,0.6063829787234042,0.0
475,stan1288,15,0.0,1.0
476,stan1289,15,0.0,1.0
477,stan1290,15,0.0,1.0
478,stan1293,15,0.0,1.0
479,stan1295,15,0.0,1.0
480,stan1323,13,0.0,1.0
481,suki1245,-1,0.44893617021276594,0.0
482,sund1252,-1,0.1307624113475176,0.0
483,suzh1234,13,0.0,1.0
484,swed1254,13,0.0,1.0
485,tady1237,16,0.0,1.0
486,taga1270,3,0.0,1.0
487,tahi1242,14,0.0,1.0
488,taje1237a,3,0.0,1.0
489,taje1237b,3,0.0,1.0
490,taji1246,3,0.0,1.0
491,taki1248,11,0.0,1.0
492,taku1257,12,0.0,1.0
493,tali1259,4,0.0,1.0
494,tali1262,13,,0.0
495,tami1289,7,0.0,1.0
496,tapi1254,-1,0.2914893617021277,0.0
497,taum1237,-1,0.12841945288753787,0.0
498,taus1251,3,0.0,1.0
499,taus1251a,3,0.0,1.0
500,tehu1242,15,0.0,1.0
501,telu1262,-1,0.3439716312056737,0.0
502,tenh1241,-1,0.017543859649122806,0.0
503,term1237,5,0.0,1.0
504,tetu1245,15,0.0,1.0
505,tetu1246,16,0.0,1.0
506,thao1240,4,0.0,1.0
507,thay1249,1,0.03594080338266387,0.9640591966173361
508,tiko1237,10,0.0,1.0
509,tiko1237a,-1,0.0749999999999999,0.0
510,tivv1240,0,0.0,1.0
511,toba1269,15,0.0,1.0
512,toca1235,-1,0.2914893617021277,0.0
513,toke1240a,-1,0.3338788870703764,0.0
514,tola1247,3,0.0,1.0
515,tomb1243,15,0.0,1.0
516,tomi1243,3,0.0,1.0
517,tong1321,10,0.0,1.0
518,tong1325,-1,0.15653495440729479,0.0
519,tons1240,16,0.0,1.0
520,torr1261,14,0.0,1.0
521,tosk1239,15,0.0,1.0
522,toto1304,3,0.0,1.0
523,trin1274,16,0.0,1.0
524,trum1247,15,0.0,1.0
525,tson1249,9,0.0,1.0
526,tuam1242,1,0.26560587515299877,0.7343941248470013
527,tubu1240,1,0.26560587515299877,0.7343941248470013
528,tuka1249,3,0.0,1.0
529,tupi1274,-1,0.36037234042553185,0.0
530,turu1249,12,0.0,1.0
531,tusc1257,10,,0.0
532,tuva1244,5,0.0,1.0
533,tzel1254,-1,0.8,0.0
534,uabm1237,4,0.0,1.0
535,udmu1245,-1,0.015957446808510564,0.0
536,ukra1253,15,0.0,1.0
537,umaj1240,4,0.0,1.0
538,umir1236,3,0.0,1.0
539,umpi1239,-1,0.2914893617021277,0.0
540,uppe1274,-1,0.5079787234042553,0.0
541,urak1238,4,0.0,1.0
542,urdu1245,13,0.0,1.0
543,urip1239,10,0.0,1.0
544,vaoo1237,10,,0.0
545,vari1239,10,0.0,1.0
546,vera1241,4,0.0,1.0
547,waga1260,12,,0.0
548,waim1253,-1,0.36037234042553185,0.0
549,waim1255,-1,0.015957446808510564,0.0
550,wall1255,15,0.0,1.0
551,wamb1258,1,0.03594080338266387,0.9640591966173361
552,wang1287,-1,0.7647058823529411,0.0
553,wang1290,-1,0.17575757575757578,0.0
554,wapi1253,15,0.0,1.0
555,warl1254,-1,0.0026455026455026362,0.0
556,warl1254a,1,0.0,1.0
557,warl1255,12,,0.0
558,warr1257,5,,0.0
559,waru1265,12,,0.0
560,watu1246,11,0.0,1.0
561,waur1244,15,0.0,1.0
562,wawo1239,3,0.0,1.0
563,waya1270,15,0.0,1.0
564,wayu1243,0,0.0,1.0
565,wels1247,15,0.0,1.0
566,wers1238,0,0.0,1.0
567,west1508,4,0.0,1.0
568,west2369,13,0.0,1.0
569,west2386,15,0.0,1.0
570,west2515,-1,0.8,0.0
571,west2555,3,0.0,1.0
572,west2559,16,0.0,1.0
573,west2560,3,0.0,1.0
574,west2615,12,0.0,1.0
575,wich1264,15,0.0,1.0
576,winn1245,-1,0.015957446808510564,0.0
577,wira1265,14,,0.0
578,wiyo1248,15,0.0,1.0
579,woge1237,10,0.0,1.0
580,woli1241,3,0.0,1.0
581,wood1236,-1,0.5079787234042553,0.0
582,wyan1247,-1,0.3111702127659574,0.0
583,xibe1242,13,0.0,1.0
584,yabe1254,7,0.0,1.0
585,yagw1240,14,0.0,1.0
586,yaka1277,3,0.0,1.0
587,yala1262,9,0.0,1.0
588,yama1264,15,0.0,1.0
589,yand1253,9,0.0,1.0
590,yand1253a,1,0.0,1.0
591,yany1243,12,,0.0
592,yavi1244,4,0.0,1.0
593,yele1255,6,0.0,1.0
594,yelm1242,-1,0.0,0.0
595,yind1247,14,,0.0
596,yiry1245,1,0.0,1.0
597,yomb1244,9,0.0,1.0
598,yuga1244,-1,0.23065764023210833,0.0
599,yugu1249,15,0.0,1.0
600,yura1255,-1,0.015957446808510564,0.0
601,zaba1237,3,0.0,1.0
602,zigu1242,3,0.0,1.0
603,zulu1248,-1,0.44893617021276594,0.0
