,glottocode,label_,outlier_prob,cluster_prob,x,y
148,paez1247,0,0.0,1.0,4.380245104324746,0.9655587306085452
149,pana1305,1,,0.0,-5.824518212065157,-4.718689478124852
150,panj1256,3,0.0,1.0,-3.940769761787131,0.13761051739955213
151,pash1269,3,,0.0,-9.44354931540185,-0.23275319556120788
152,phai1238,0,0.0,1.0,4.380245104324746,0.9655587306085454
153,phen1239,0,0.0,1.0,4.380245104324746,0.9655587306085454
154,pila1245,0,0.0,1.0,4.380245104324746,0.9655587306085454
155,polc1243,0,0.0,1.0,4.380245104324746,0.9655587306085454
156,poli1260,4,0.0,1.0,-4.055336670843111,-2.5123708982963042
157,port1283,1,0.0,1.0,1.6874330197845466,-0.5331765391865988
158,puel1244,1,0.0,1.0,-2.1633875956021273,-3.311287424149047
159,pume1238,0,0.0,1.0,4.380245104324745,0.9655587306085454
160,qawa1238,0,0.0,1.0,4.380245104324745,0.9655587306085454
161,roma1327,1,0.0,1.0,-2.1633875956016873,-3.311287424149723
162,rotu1241,2,0.0,1.0,-4.2905834807022725,4.643936420247086
163,russ1263,1,0.0,1.0,-0.47808806739541715,-2.016326101525647
164,saka1287,0,0.0,1.0,4.380245104324745,0.9655587306085454
165,samo1305,2,0.0,1.0,-6.210882602555293,7.686787824685334
166,sans1269,1,,0.0,-3.185340272485264,-8.84081180451866
167,sans1272,0,0.0,1.0,4.380245104324746,0.9655587306085455
168,sard1257,1,0.0,1.0,-7.502916365001221,-6.917801290411735
169,sate1242,1,0.0,1.0,-9.166829876759437,-8.156893756850089
170,serb1264,1,0.0,1.0,-0.8790088664763137,-2.307012600948802
171,shin1265,0,0.0,1.0,4.380245104324745,0.9655587306085456
172,ship1254,1,0.0,1.0,-0.04981424650657148,-1.6704716706179774
173,sind1272,3,0.0,1.0,-11.201537980812194,0.6749558155223648
174,slov1268,1,0.0,1.0,-6.163612792120998,-5.857454781420367
175,slov1269,1,0.0,1.0,-4.959414730615416,-5.176841822397773
176,soga1242,0,0.0,1.0,4.380245104324745,0.9655587306085455
177,song1299,0,0.0,1.0,4.380245104324745,0.9655587306085455
178,sout1528,3,,0.0,-5.502545333068212,-1.1946684921810833
179,sout2959,0,0.0,1.0,4.380245104324745,0.9655587306085454
180,sout2976,0,0.0,1.0,4.380245104324745,0.9655587306085454
181,stan1288,1,0.0,1.0,1.6874330198608163,-0.5331765393454109
182,stan1289,1,0.0,1.0,-2.163387595601689,-3.3112874241497186
183,stan1290,1,0.0,1.0,2.4571989135912933,-0.10885349865531166
184,stan1293,0,0.0,1.0,4.380245104324745,0.9655587306085452
185,stan1295,1,0.0,1.0,2.457198914802497,-0.10885350124755422
186,suku1259,0,0.0,1.0,4.380245104324746,0.9655587306085454
187,swed1254,0,0.0,1.0,4.380245104324746,0.9655587306085454
188,tana1285,1,,0.0,-3.6900035715852475,2.720118831031212
189,tehu1242,0,0.0,1.0,4.380245104324746,0.9655587306085452
190,telu1262,4,0.0,1.0,-11.00038423450539,-2.5430456676604227
191,tenh1241,-1,0.14285714285714285,0.0,-0.3826489868412459,4.089595281253936
192,tiko1237,-1,0.4666666666666667,0.0,-4.249155957808718,9.659322561079566
193,tivv1240,0,0.0,1.0,4.380245104324746,0.9655587306085451
194,toba1269,0,0.0,1.0,4.380245104324746,0.9655587306085451
195,tong1325,2,0.0,1.0,-8.509779754791431,3.5254606127800536
196,toor1238,4,0.0,1.0,-9.326948267598299,-1.4417978452402067
197,tosk1239,0,0.0,1.0,4.380245104324746,0.9655587306085451
198,tuva1244,2,0.0,1.0,1.9732813733958043,-2.692606160322625
199,udmu1245,0,0.0,1.0,4.380245104324746,0.9655587306085451
200,ukra1253,1,0.0,1.0,-1.0318905292272051,-2.4154235061914373
201,urdu1245,3,0.0,1.0,-4.979299797621707,-0.23340683950563937
202,veps1250,1,0.0,1.0,-7.275669995880923,-6.716768414346888
203,vlax1238,0,0.0,1.0,4.380245104324746,0.9655587306085451
204,waiw1244,0,0.0,1.0,4.380245104324746,0.9655587306085451
205,wall1255,1,0.0,1.0,2.457198917485707,-0.10885350699021508
206,wapi1253,0,0.0,1.0,4.380245104324746,0.9655587306085449
207,waur1244,0,0.0,1.0,4.380245104324746,0.9655587306085449
208,wayu1243,0,0.0,1.0,4.380245104324746,0.9655587306085449
209,wels1247,1,0.0,1.0,-1.4480627894343858,-2.7460502760934893
210,west1508,1,0.0,1.0,1.9306159820631712,-0.39593559087278085
211,west2369,3,0.0,1.0,-3.9436250801007846,-1.340522074290749
212,west2386,1,,0.0,2.2333567142677206,0.4762299476746089
213,west2615,1,0.0,1.0,-4.452643875401913,-4.89824107747822
214,wuvu1239,2,0.0,1.0,-8.907754777184433,6.594390782533831
215,yaka1269,-1,0.4666666666666667,0.0,-7.627356418242311,7.220031793572986
216,yaka1272,-1,0.2727272727272727,0.0,-2.676359173373872,-11.313631561049922
217,yama1264,0,0.0,1.0,4.380245104324746,0.9655587306085449
218,yami1254,-1,0.45454545454545464,0.0,-0.3366707606970379,-9.484526302148762
219,yavi1244,1,,0.0,-1.7311072789356867,-3.7070017654435827
220,yuro1248,2,0.0,1.0,-4.668542148502118,-1.9535192012367868
221,zulu1248,-1,0.19999999999999998,0.0,-8.64939766755179,3.834886701103106
