"cluster","neighbor","sil_width"
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
2,1,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
4,5,0.908086785009862
4,5,0.908086785009862
4,5,0.908086785009862
4,5,0.908086785009862
4,5,0.908086785009862
4,5,0.908086785009862
4,5,0.908086785009862
4,5,0.308434330942369
4,5,0.908086785009862
4,5,0.908086785009862
4,5,0.908086785009862
4,5,0.908086785009862
4,5,0.908086785009862
4,5,0.308434330942369
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,4,0.105658709106983
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,1,0.248275862068966
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,3,0.248275862068965
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,3,0.248275862068965
5,2,0.981681034482759
5,1,0.248275862068966
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
5,2,0.981681034482759
